week,D,Oth,R,total,D_cum,R_cum,Oth_cum,total_cum
1993-04-12,44,8,71,123,37523,46187,7504,91214
1993-04-19,141,31,206,378,37664,46393,7535,91592
1993-04-26,134,26,234,394,37798,46627,7561,91986
1993-05-03,0,0,0,0,37798,46627,7561,91986
1993-05-10,0,0,0,0,37798,46627,7561,91986
1993-05-17,0,0,0,0,37798,46627,7561,91986
1993-05-24,1,1,4,6,37799,46631,7562,91992
1993-05-31,0,0,2,2,37799,46633,7562,91994
1993-06-07,125,31,145,301,37924,46778,7593,92295
1993-06-14,8,2,21,31,37932,46799,7595,92326
1993-06-21,14,3,26,43,37946,46825,7598,92369
1993-06-28,21,5,28,54,37967,46853,7603,92423
1993-07-05,0,0,0,0,37967,46853,7603,92423
1993-07-12,2,0,4,6,37969,46857,7603,92429
1993-07-19,0,0,1,1,37969,46858,7603,92430
1993-07-26,43,12,49,104,38012,46907,7615,92534
1993-08-02,25,15,47,87,38037,46954,7630,92621
1993-08-09,11,10,30,51,38048,46984,7640,92672
1993-08-16,21,6,28,55,38069,47012,7646,92727
1993-08-23,26,9,60,95,38095,47072,7655,92822
1993-08-30,36,7,52,95,38131,47124,7662,92917
1993-09-06,12,8,19,39,38143,47143,7670,92956
1993-09-13,32,5,39,76,38175,47182,7675,93032
1993-09-20,32,8,58,98,38207,47240,7683,93130
1993-09-27,55,12,58,125,38262,47298,7695,93255
1993-10-04,133,25,177,335,38395,47475,7720,93590
1993-10-11,70,11,149,230,38465,47624,7731,93820
1993-10-18,0,0,1,1,38465,47625,7731,93821
1993-10-25,0,0,0,0,38465,47625,7731,93821
1993-11-01,0,0,1,1,38465,47626,7731,93822
1993-11-08,2,0,4,6,38467,47630,7731,93828
1993-11-15,0,0,1,1,38467,47631,7731,93829
1993-11-22,1,1,1,3,38468,47632,7732,93832
1993-11-29,0,0,0,0,38468,47632,7732,93832
1993-12-06,116,51,216,383,38584,47848,7783,94215
1993-12-13,12,4,21,37,38596,47869,7787,94252
1993-12-20,8,3,11,22,38604,47880,7790,94274
1993-12-27,2,0,11,13,38606,47891,7790,94287
1994-01-03,7,6,17,30,38613,47908,7796,94317
1994-01-10,11,0,18,29,38624,47926,7796,94346
1994-01-17,7,3,16,26,38631,47942,7799,94372
1994-01-24,11,4,26,41,38642,47968,7803,94413
1994-01-31,11,4,22,37,38653,47990,7807,94450
1994-02-07,6,2,11,19,38659,48001,7809,94469
1994-02-14,17,3,20,40,38676,48021,7812,94509
1994-02-21,11,6,13,30,38687,48034,7818,94539
1994-02-28,36,14,74,124,38723,48108,7832,94663
1994-03-07,20,9,32,61,38743,48140,7841,94724
1994-03-14,22,9,45,76,38765,48185,7850,94800
1994-03-21,22,4,37,63,38787,48222,7854,94863
1994-03-28,28,6,36,70,38815,48258,7860,94933
1994-04-04,31,11,59,101,38846,48317,7871,95034
1994-04-11,91,19,179,289,38937,48496,7890,95323
1994-04-18,33,1,36,70,38970,48532,7891,95393
1994-04-25,1,0,0,1,38971,48532,7891,95394
1994-05-02,0,0,0,0,38971,48532,7891,95394
1994-05-09,0,0,0,0,38971,48532,7891,95394
1994-05-16,7,1,9,17,38978,48541,7892,95411
1994-05-23,5,0,3,8,38983,48544,7892,95419
1994-05-30,128,39,196,363,39111,48740,7931,95782
1994-06-06,23,8,25,56,39134,48765,7939,95838
1994-06-13,21,4,27,52,39155,48792,7943,95890
1994-06-20,20,6,27,53,39175,48819,7949,95943
1994-06-27,19,8,29,56,39194,48848,7957,95999
1994-07-04,16,7,19,42,39210,48867,7964,96041
1994-07-11,18,2,25,45,39228,48892,7966,96086
1994-07-18,27,6,38,71,39255,48930,7972,96157
1994-07-25,22,4,21,47,39277,48951,7976,96204
1994-08-01,22,7,30,59,39299,48981,7983,96263
1994-08-08,28,11,64,103,39327,49045,7994,96366
1994-08-15,30,15,59,104,39357,49104,8009,96470
1994-08-22,51,14,77,142,39408,49181,8023,96612
1994-08-29,43,24,95,162,39451,49276,8047,96774
1994-09-05,61,11,73,145,39512,49349,8058,96919
1994-09-12,58,5,80,143,39570,49429,8063,97062
1994-09-19,102,32,126,260,39672,49555,8095,97322
1994-09-26,91,29,142,262,39763,49697,8124,97584
1994-10-03,103,30,137,270,39866,49834,8154,97854
1994-10-10,153,73,266,492,40019,50100,8227,98346
1994-10-17,262,100,535,897,40281,50635,8327,99243
1994-10-24,11,2,13,26,40292,50648,8329,99269
1994-10-31,0,0,0,0,40292,50648,8329,99269
1994-11-07,0,0,0,0,40292,50648,8329,99269
1994-11-14,6,2,10,18,40298,50658,8331,99287
1994-11-21,1,0,2,3,40299,50660,8331,99290
1994-11-28,0,0,0,0,40299,50660,8331,99290
1994-12-05,1,0,4,5,40300,50664,8331,99295
1994-12-12,199,68,312,579,40499,50976,8399,99874
1994-12-19,9,4,19,32,40508,50995,8403,99906
1994-12-26,8,1,8,17,40516,51003,8404,99923
1995-01-02,15,8,14,37,40531,51017,8412,99960
1995-01-09,12,1,21,34,40543,51038,8413,99994
1995-01-16,8,3,14,25,40551,51052,8416,100019
1995-01-23,20,8,42,70,40571,51094,8424,100089
1995-01-30,18,3,22,43,40589,51116,8427,100132
1995-02-06,15,5,17,37,40604,51133,8432,100169
1995-02-13,16,6,32,54,40620,51165,8438,100223
1995-02-20,12,3,25,40,40632,51190,8441,100263
1995-02-27,31,12,29,72,40663,51219,8453,100335
1995-03-06,35,12,35,82,40698,51254,8465,100417
1995-03-13,31,9,47,87,40729,51301,8474,100504
1995-03-20,35,3,44,82,40764,51345,8477,100586
1995-03-27,40,14,46,100,40804,51391,8491,100686
1995-04-03,57,17,72,146,40861,51463,8508,100832
1995-04-10,62,22,70,154,40923,51533,8530,100986
1995-04-17,142,35,235,412,41065,51768,8565,101398
1995-04-24,22,10,30,62,41087,51798,8575,101460
1995-05-01,0,0,0,0,41087,51798,8575,101460
1995-05-08,0,0,0,0,41087,51798,8575,101460
1995-05-15,0,0,0,0,41087,51798,8575,101460
1995-05-22,7,1,8,16,41094,51806,8576,101476
1995-05-29,4,1,5,10,41098,51811,8577,101486
1995-06-05,19,5,20,44,41117,51831,8582,101530
1995-06-12,130,42,219,391,41247,52050,8624,101921
1995-06-19,19,8,23,50,41266,52073,8632,101971
1995-06-26,15,5,25,45,41281,52098,8637,102016
1995-07-03,32,6,31,69,41313,52129,8643,102085
1995-07-10,14,10,26,50,41327,52155,8653,102135
1995-07-17,33,7,23,63,41360,52178,8660,102198
1995-07-24,16,8,15,39,41376,52193,8668,102237
1995-07-31,21,10,43,74,41397,52236,8678,102311
1995-08-07,26,3,35,64,41423,52271,8681,102375
1995-08-14,27,9,41,77,41450,52312,8690,102452
1995-08-21,28,13,19,60,41478,52331,8703,102512
1995-08-28,31,7,38,76,41509,52369,8710,102588
1995-09-04,27,5,31,63,41536,52400,8715,102651
1995-09-11,33,10,44,87,41569,52444,8725,102738
1995-09-18,141,47,188,376,41710,52632,8772,103114
1995-09-25,94,32,159,285,41804,52791,8804,103399
1995-10-02,339,138,430,907,42143,53221,8942,104306
1995-10-09,355,119,438,912,42498,53659,9061,105218
1995-10-16,365,91,466,922,42863,54125,9152,106140
1995-10-23,20,12,41,73,42883,54166,9164,106213
1995-10-30,4,0,3,7,42887,54169,9164,106220
1995-11-06,2,0,1,3,42889,54170,9164,106223
1995-11-13,14,2,16,32,42903,54186,9166,106255
1995-11-20,13,2,5,20,42916,54191,9168,106275
1995-11-27,2,3,7,12,42918,54198,9171,106287
1995-12-04,52,11,62,125,42970,54260,9182,106412
1995-12-11,34,7,54,95,43004,54314,9189,106507
1995-12-18,171,67,212,450,43175,54526,9256,106957
1995-12-25,98,43,160,301,43273,54686,9299,107258
1996-01-01,105,41,139,285,43378,54825,9340,107543
1996-01-08,163,65,219,447,43541,55044,9405,107990
1996-01-15,48,9,60,117,43589,55104,9414,108107
1996-01-22,59,26,120,205,43648,55224,9440,108312
1996-01-29,67,25,87,179,43715,55311,9465,108491
1996-02-05,54,28,95,177,43769,55406,9493,108668
1996-02-12,73,36,122,231,43842,55528,9529,108899
1996-02-19,72,19,96,187,43914,55624,9548,109086
1996-02-26,84,27,111,222,43998,55735,9575,109308
1996-03-04,126,42,147,315,44124,55882,9617,109623
1996-03-11,168,49,236,453,44292,56118,9666,110076
1996-03-18,119,44,161,324,44411,56279,9710,110400
1996-03-25,175,51,228,454,44586,56507,9761,110854
1996-04-01,71,22,125,218,44657,56632,9783,111072
1996-04-08,18,5,20,43,44675,56652,9788,111115
1996-04-15,4,1,10,15,44679,56662,9789,111130
1996-04-22,0,0,2,2,44679,56664,9789,111132
1996-04-29,20,7,16,43,44699,56680,9796,111175
1996-05-06,185,79,200,464,44884,56880,9875,111639
1996-05-13,223,74,293,590,45107,57173,9949,112229
1996-05-20,69,29,73,171,45176,57246,9978,112400
1996-05-27,42,11,47,100,45218,57293,9989,112500
1996-06-03,47,21,67,135,45265,57360,10010,112635
1996-06-10,60,31,80,171,45325,57440,10041,112806
1996-06-17,16,4,11,31,45341,57451,10045,112837
1996-06-24,11,2,5,18,45352,57456,10047,112855
1996-07-01,12,2,11,25,45364,57467,10049,112880
1996-07-08,8,0,8,16,45372,57475,10049,112896
1996-07-15,20,6,23,49,45392,57498,10055,112945
1996-07-22,224,66,214,504,45616,57712,10121,113449
1996-07-29,224,90,285,599,45840,57997,10211,114048
1996-08-05,114,40,147,301,45954,58144,10251,114349
1996-08-12,151,53,169,373,46105,58313,10304,114722
1996-08-19,161,39,172,372,46266,58485,10343,115094
1996-08-26,126,33,131,290,46392,58616,10376,115384
1996-09-02,2445,614,3088,6147,48837,61704,10990,121531
1996-09-09,201,52,198,451,49038,61902,11042,121982
1996-09-16,210,53,235,498,49248,62137,11095,122480
1996-09-23,194,68,216,478,49442,62353,11163,122958
1996-09-30,344,129,379,852,49786,62732,11292,123810
1996-10-07,556,151,515,1222,50342,63247,11443,125032
1996-10-14,518,174,613,1305,50860,63860,11617,126337
1996-10-21,67,18,73,158,50927,63933,11635,126495
1996-10-28,23,8,21,52,50950,63954,11643,126547
1996-11-04,0,0,1,1,50950,63955,11643,126548
1996-11-11,31,7,21,59,50981,63976,11650,126607
1996-11-18,9,3,7,19,50990,63983,11653,126626
1996-11-25,19,9,19,47,51009,64002,11662,126673
1996-12-02,157,86,228,471,51166,64230,11748,127144
1996-12-09,184,80,231,495,51350,64461,11828,127639
1996-12-16,91,28,117,236,51441,64578,11856,127875
1996-12-23,55,16,59,130,51496,64637,11872,128005
1996-12-30,28,6,24,58,51524,64661,11878,128063
1997-01-06,58,21,61,140,51582,64722,11899,128203
1997-01-13,44,19,70,133,51626,64792,11918,128336
1997-01-20,49,15,71,135,51675,64863,11933,128471
1997-01-27,69,29,89,187,51744,64952,11962,128658
1997-02-03,76,26,92,194,51820,65044,11988,128852
1997-02-10,50,15,54,119,51870,65098,12003,128971
1997-02-17,46,19,67,132,51916,65165,12022,129103
1997-02-24,108,45,119,272,52024,65284,12067,129375
1997-03-03,55,22,90,167,52079,65374,12089,129542
1997-03-10,84,22,87,193,52163,65461,12111,129735
1997-03-17,105,34,156,295,52268,65617,12145,130030
1997-03-24,50,38,94,182,52318,65711,12183,130212
1997-03-31,41,20,54,115,52359,65765,12203,130327
1997-04-07,78,32,84,194,52437,65849,12235,130521
1997-04-14,84,26,88,198,52521,65937,12261,130719
1997-04-21,106,26,142,274,52627,66079,12287,130993
1997-04-28,98,34,108,240,52725,66187,12321,131233
1997-05-05,25,3,33,61,52750,66220,12324,131294
1997-05-12,0,0,1,1,52750,66221,12324,131295
1997-05-19,1,0,0,1,52751,66221,12324,131296
1997-05-26,9,5,13,27,52760,66234,12329,131323
1997-06-02,9,0,4,13,52769,66238,12329,131336
1997-06-09,34,11,59,104,52803,66297,12340,131440
1997-06-16,133,55,172,360,52936,66469,12395,131800
1997-06-23,120,52,131,303,53056,66600,12447,132103
1997-06-30,74,30,71,175,53130,66671,12477,132278
1997-07-07,86,23,78,187,53216,66749,12500,132465
1997-07-14,68,21,114,203,53284,66863,12521,132668
1997-07-21,46,26,69,141,53330,66932,12547,132809
1997-07-28,74,38,114,226,53404,67046,12585,133035
1997-08-04,45,23,52,120,53449,67098,12608,133155
1997-08-11,47,18,75,140,53496,67173,12626,133295
1997-08-18,47,19,79,145,53543,67252,12645,133440
1997-08-25,62,32,74,168,53605,67326,12677,133608
1997-09-01,106,34,113,253,53711,67439,12711,133861
1997-09-08,56,16,75,147,53767,67514,12727,134008
1997-09-15,42,17,62,121,53809,67576,12744,134129
1997-09-22,130,50,149,329,53939,67725,12794,134458
1997-09-29,135,34,188,357,54074,67913,12828,134815
1997-10-06,140,36,190,366,54214,68103,12864,135181
1997-10-13,120,33,127,280,54334,68230,12897,135461
1997-10-20,25,9,55,89,54359,68285,12906,135550
1997-10-27,1,0,1,2,54360,68286,12906,135552
1997-11-03,2,0,0,2,54362,68286,12906,135554
1997-11-10,18,2,10,30,54380,68296,12908,135584
1997-11-17,4,2,8,14,54384,68304,12910,135598
1997-11-24,45,16,77,138,54429,68381,12926,135736
1997-12-01,122,52,128,302,54551,68509,12978,136038
1997-12-08,174,59,220,453,54725,68729,13037,136491
1997-12-15,105,34,132,271,54830,68861,13071,136762
1997-12-22,43,18,49,110,54873,68910,13089,136872
1997-12-29,32,10,61,103,54905,68971,13099,136975
1998-01-05,54,21,66,141,54959,69037,13120,137116
1998-01-12,99,26,113,238,55058,69150,13146,137354
1998-01-19,41,23,64,128,55099,69214,13169,137482
1998-01-26,47,12,53,112,55146,69267,13181,137594
1998-02-02,42,27,81,150,55188,69348,13208,137744
1998-02-09,175,60,164,399,55363,69512,13268,138143
1998-02-16,54,28,72,154,55417,69584,13296,138297
1998-02-23,74,34,137,245,55491,69721,13330,138542
1998-03-02,105,24,111,240,55596,69832,13354,138782
1998-03-09,79,34,89,202,55675,69921,13388,138984
1998-03-16,76,23,79,178,55751,70000,13411,139162
1998-03-23,78,28,85,191,55829,70085,13439,139353
1998-03-30,30,16,42,88,55859,70127,13455,139441
1998-04-06,107,29,105,241,55966,70232,13484,139682
1998-04-13,71,26,83,180,56037,70315,13510,139862
1998-04-20,131,53,167,351,56168,70482,13563,140213
1998-04-27,122,26,150,298,56290,70632,13589,140511
1998-05-04,7,6,13,26,56297,70645,13595,140537
1998-05-11,0,1,0,1,56297,70645,13596,140538
1998-05-18,0,0,0,0,56297,70645,13596,140538
1998-05-25,25,3,26,54,56322,70671,13599,140592
1998-06-01,7,2,10,19,56329,70681,13601,140611
1998-06-08,19,6,22,47,56348,70703,13607,140658
1998-06-15,44,13,57,114,56392,70760,13620,140772
1998-06-22,129,69,149,347,56521,70909,13689,141119
1998-06-29,126,48,176,350,56647,71085,13737,141469
1998-07-06,72,33,72,177,56719,71157,13770,141646
1998-07-13,141,49,134,324,56860,71291,13819,141970
1998-07-20,106,36,109,251,56966,71400,13855,142221
1998-07-27,69,19,85,173,57035,71485,13874,142394
1998-08-03,91,29,114,234,57126,71599,13903,142628
1998-08-10,62,29,89,180,57188,71688,13932,142808
1998-08-17,19,3,18,40,57207,71706,13935,142848
1998-08-24,103,35,116,254,57310,71822,13970,143102
1998-08-31,123,35,114,272,57433,71936,14005,143374
1998-09-07,67,27,72,166,57500,72008,14032,143540
1998-09-14,92,29,119,240,57592,72127,14061,143780
1998-09-21,87,29,107,223,57679,72234,14090,144003
1998-09-28,101,50,127,278,57780,72361,14140,144281
1998-10-05,111,54,188,353,57891,72549,14194,144634
1998-10-12,119,45,137,301,58010,72686,14239,144935
1998-10-19,63,14,78,155,58073,72764,14253,145090
1998-10-26,2,4,4,10,58075,72768,14257,145100
1998-11-02,0,0,0,0,58075,72768,14257,145100
1998-11-09,20,11,19,50,58095,72787,14268,145150
1998-11-16,3,1,6,10,58098,72793,14269,145160
1998-11-23,9,4,9,22,58107,72802,14273,145182
1998-11-30,3,2,8,13,58110,72810,14275,145195
1998-12-07,16,7,17,40,58126,72827,14282,145235
1998-12-14,152,54,169,375,58278,72996,14336,145610
1998-12-21,171,50,196,417,58449,73192,14386,146027
1998-12-28,68,26,95,189,58517,73287,14412,146216
1999-01-04,63,24,95,182,58580,73382,14436,146398
1999-01-11,125,57,152,334,58705,73534,14493,146732
1999-01-18,63,27,46,136,58768,73580,14520,146868
1999-01-25,158,55,212,425,58926,73792,14575,147293
1999-02-01,135,30,155,320,59061,73947,14605,147613
1999-02-08,67,26,78,171,59128,74025,14631,147784
1999-02-15,55,31,60,146,59183,74085,14662,147930
1999-02-22,95,21,118,234,59278,74203,14683,148164
1999-03-01,86,37,100,223,59364,74303,14720,148387
1999-03-08,86,22,79,187,59450,74382,14742,148574
1999-03-15,112,32,106,250,59562,74488,14774,148824
1999-03-22,97,30,105,232,59659,74593,14804,149056
1999-03-29,83,30,90,203,59742,74683,14834,149259
1999-04-05,67,25,76,168,59809,74759,14859,149427
1999-04-12,103,36,92,231,59912,74851,14895,149658
1999-04-19,322,75,424,821,60234,75275,14970,150479
1999-04-26,124,38,171,333,60358,75446,15008,150812
1999-05-03,29,4,35,68,60387,75481,15012,150880
1999-05-10,1,0,1,2,60388,75482,15012,150882
1999-05-17,0,0,1,1,60388,75483,15012,150883
1999-05-24,26,7,37,70,60414,75520,15019,150953
1999-05-31,7,0,9,16,60421,75529,15019,150969
1999-06-07,7,2,16,25,60428,75545,15021,150994
1999-06-14,12,2,18,32,60440,75563,15023,151026
1999-06-21,67,23,58,148,60507,75621,15046,151174
1999-06-28,278,99,369,746,60785,75990,15145,151920
1999-07-05,113,47,121,281,60898,76111,15192,152201
1999-07-12,87,18,116,221,60985,76227,15210,152422
1999-07-19,80,28,84,192,61065,76311,15238,152614
1999-07-26,93,39,128,260,61158,76439,15277,152874
1999-08-02,48,14,61,123,61206,76500,15291,152997
1999-08-09,85,32,114,231,61291,76614,15323,153228
1999-08-16,42,19,66,127,61333,76680,15342,153355
1999-08-23,97,25,125,247,61430,76805,15367,153602
1999-08-30,76,25,65,166,61506,76870,15392,153768
1999-09-06,90,36,93,219,61596,76963,15428,153987
1999-09-13,57,26,85,168,61653,77048,15454,154155
1999-09-20,67,16,94,177,61720,77142,15470,154332
1999-09-27,100,36,190,326,61820,77332,15506,154658
1999-10-04,195,64,283,542,62015,77615,15570,155200
1999-10-11,89,20,89,198,62104,77704,15590,155398
1999-10-18,79,29,112,220,62183,77816,15619,155618
1999-10-25,7,3,20,30,62190,77836,15622,155648
1999-11-01,3,1,5,9,62193,77841,15623,155657
1999-11-08,26,9,44,79,62219,77885,15632,155736
1999-11-15,9,3,16,28,62228,77901,15635,155764
1999-11-22,16,11,27,54,62244,77928,15646,155818
1999-11-29,9,2,12,23,62253,77940,15648,155841
1999-12-06,70,25,81,176,62323,78021,15673,156017
1999-12-13,106,42,137,285,62429,78158,15715,156302
1999-12-20,86,35,88,209,62515,78246,15750,156511
1999-12-27,50,15,61,126,62565,78307,15765,156637
2000-01-03,56,12,53,121,62621,78360,15777,156758
2000-01-10,128,59,160,347,62749,78520,15836,157105
2000-01-17,155,39,147,341,62904,78667,15875,157446
2000-01-24,122,51,150,323,63026,78817,15926,157769
2000-01-31,85,25,84,194,63111,78901,15951,157963
2000-02-07,110,32,135,277,63221,79036,15983,158240
2000-02-14,115,39,122,276,63336,79158,16022,158516
2000-02-21,45,11,41,97,63381,79199,16033,158613
2000-02-28,105,38,125,268,63486,79324,16071,158881
2000-03-06,156,43,149,348,63642,79473,16114,159229
2000-03-13,171,50,215,436,63813,79688,16164,159665
2000-03-20,100,26,115,241,63913,79803,16190,159906
2000-03-27,9,0,1,10,63922,79804,16190,159916
2000-04-03,1,0,1,2,63923,79805,16190,159918
2000-04-10,29,7,40,76,63952,79845,16197,159994
2000-04-17,15,2,20,37,63967,79865,16199,160031
2000-04-24,15,3,20,38,63982,79885,16202,160069
2000-05-01,20,5,21,46,64002,79906,16207,160115
2000-05-08,48,20,57,125,64050,79963,16227,160240
2000-05-15,78,36,105,219,64128,80068,16263,160459
2000-05-22,114,42,106,262,64242,80174,16305,160721
2000-05-29,87,40,115,242,64329,80289,16345,160963
2000-06-05,152,65,157,374,64481,80446,16410,161337
2000-06-12,185,58,187,430,64666,80633,16468,161767
2000-06-19,116,34,129,279,64782,80762,16502,162046
2000-06-26,137,50,133,320,64919,80895,16552,162366
2000-07-03,128,37,124,289,65047,81019,16589,162655
2000-07-10,114,48,123,285,65161,81142,16637,162940
2000-07-17,92,33,121,246,65253,81263,16670,163186
2000-07-24,109,45,124,278,65362,81387,16715,163464
2000-07-31,94,34,111,239,65456,81498,16749,163703
2000-08-07,38,19,44,101,65494,81542,16768,163804
2000-08-14,103,40,126,269,65597,81668,16808,164073
2000-08-21,125,63,143,331,65722,81811,16871,164404
2000-08-28,163,60,165,388,65885,81976,16931,164792
2000-09-04,128,48,109,285,66013,82085,16979,165077
2000-09-11,156,44,148,348,66169,82233,17023,165425
2000-09-18,276,100,273,649,66445,82506,17123,166074
2000-09-25,329,98,334,761,66774,82840,17221,166835
2000-10-02,322,117,325,764,67096,83165,17338,167599
2000-10-09,462,153,434,1049,67558,83599,17491,168648
2000-10-16,740,235,812,1787,68298,84411,17726,170435
2000-10-23,156,57,197,410,68454,84608,17783,170845
2000-10-30,11,1,14,26,68465,84622,17784,170871
2000-11-06,2,0,5,7,68467,84627,17784,170878
2000-11-13,70,21,65,156,68537,84692,17805,171034
2000-11-20,16,3,15,34,68553,84707,17808,171068
2000-11-27,10,2,14,26,68563,84721,17810,171094
2000-12-04,10,6,13,29,68573,84734,17816,171123
2000-12-11,19,6,28,53,68592,84762,17822,171176
2000-12-18,22,10,18,50,68614,84780,17832,171226
2000-12-25,28,13,35,76,68642,84815,17845,171302
2001-01-01,147,46,125,318,68789,84940,17891,171620
2001-01-08,158,57,177,392,68947,85117,17948,172012
2001-01-15,179,85,207,471,69126,85324,18033,172483
2001-01-22,200,92,252,544,69326,85576,18125,173027
2001-01-29,154,58,195,407,69480,85771,18183,173434
2001-02-05,59,23,103,185,69539,85874,18206,173619
2001-02-12,62,29,68,159,69601,85942,18235,173778
2001-02-19,75,25,82,182,69676,86024,18260,173960
2001-02-26,63,23,78,164,69739,86102,18283,174124
2001-03-05,110,26,128,264,69849,86230,18309,174388
2001-03-12,58,23,76,157,69907,86306,18332,174545
2001-03-19,81,30,95,206,69988,86401,18362,174751
2001-03-26,103,24,104,231,70091,86505,18386,174982
2001-04-02,101,30,93,224,70192,86598,18416,175206
2001-04-09,89,29,87,205,70281,86685,18445,175411
2001-04-16,149,42,177,368,70430,86862,18487,175779
2001-04-23,149,42,157,348,70579,87019,18529,176127
2001-04-30,33,13,54,100,70612,87073,18542,176227
2001-05-07,1,1,1,3,70613,87074,18543,176230
2001-05-14,0,0,0,0,70613,87074,18543,176230
2001-05-21,35,15,40,90,70648,87114,18558,176320
2001-05-28,12,3,15,30,70660,87129,18561,176350
2001-06-04,20,9,24,53,70680,87153,18570,176403
2001-06-11,32,9,24,65,70712,87177,18579,176468
2001-06-18,166,69,214,449,70878,87391,18648,176917
2001-06-25,207,95,235,537,71085,87626,18743,177454
2001-07-02,93,34,69,196,71178,87695,18777,177650
2001-07-09,55,20,62,137,71233,87757,18797,177787
2001-07-16,104,37,92,233,71337,87849,18834,178020
2001-07-23,77,27,99,203,71414,87948,18861,178223
2001-07-30,137,48,138,323,71551,88086,18909,178546
2001-08-06,70,39,68,177,71621,88154,18948,178723
2001-08-13,79,40,116,235,71700,88270,18988,178958
2001-08-20,90,39,102,231,71790,88372,19027,179189
2001-08-27,79,33,101,213,71869,88473,19060,179402
2001-09-03,24,9,26,59,71893,88499,19069,179461
2001-09-10,105,42,126,273,71998,88625,19111,179734
2001-09-17,86,33,98,217,72084,88723,19144,179951
2001-09-24,124,37,116,277,72208,88839,19181,180228
2001-10-01,99,23,77,199,72307,88916,19204,180427
2001-10-08,130,31,135,296,72437,89051,19235,180723
2001-10-15,255,95,295,645,72692,89346,19330,181368
2001-10-22,84,26,83,193,72776,89429,19356,181561
2001-10-29,4,2,3,9,72780,89432,19358,181570
2001-11-05,0,0,4,4,72780,89436,19358,181574
2001-11-12,56,12,61,129,72836,89497,19370,181703
2001-11-19,20,8,15,43,72856,89512,19378,181746
2001-11-26,14,6,12,32,72870,89524,19384,181778
2001-12-03,50,11,59,120,72920,89583,19395,181898
2001-12-10,196,77,211,484,73116,89794,19472,182382
2001-12-17,128,65,150,343,73244,89944,19537,182725
2001-12-24,110,54,146,310,73354,90090,19591,183035
2001-12-31,53,29,63,145,73407,90153,19620,183180
